show_id,type,title,director,cast,country,date_added,release_year,rating,duration,genres,language,description,popularity,vote_count,vote_average
212884,TV Show,Linlang,"Jojo Saguin, FM Reyes","Kim Chiu, Paulo Avelino, JM de Guzman, Kaila Estrada, Maricel Soriano",Philippines,2023-10-05,2023,7.9,1 Seasons,"Mystery, Drama",tl,"Victor “Bangis” Lualhati has always been a fighter. As a former boxer, he gets used to overcoming obstacles through tough times. However, when he finds a suspicious message on his wife's phone, he will be faced with a challenge he never saw coming. As Victor investigates, he discovers there is more at play than just a cheating spouse. The deeper he digs, the more shocking realizations he makes.",20.597,7.0,7.9
214250,TV Show,Jinny's Kitchen,"Park Hyun-yong, Nah Yung-suk, Shin Geon-jun","Lee Seo-jin, Jung Yu-mi, Park Seo-jun, Choi Woo-shik, Go Min-si",South Korea,2023-02-24,2023,7.7,1 Seasons,Reality,ko,"A spin-off of the Youn's Kitchen series. A program that shows the process of Lee Seo-jin, who was promoted from director of 'Youn's Kitchen' in the past to now a CEO/boss, opening and running a small snack & street food bar abroad.",23.648,15.0,7.7
238326,TV Show,Perdóname,Aldo Salvini,"Érika Villalobos, Aldo Miyashiro, Javier Valdés, Lourdes Berninzon, Fernando Niño",Peru,2023-09-27,2023,0.0,1 Seasons,"Drama, Mystery",es,"“Perdóname” is soap opera starring Erika Villalobos (Lara) and Aldo Miyashiro (Lito) which tells a story of love, mysteries, secrets and betrayal.",22.126,0.0,0.0
201304,TV Show,Justified: City Primeval,,"Timothy Olyphant, Aunjanue Ellis-Taylor, Boyd Holbrook, Adelaide Clemens, Vondie Curtis-Hall",United States of America,2023-07-18,2023,6.9,1 Seasons,"Crime, Drama",en,"Having left the hollers of Kentucky 15 years ago, Raylan Givens is now based in Miami, balancing life as a marshal and part-time father of a 15-year-old girl. A chance encounter on a Florida highway sends him to Detroit and he crosses paths with Clement Mansell, aka The Oklahoma Wildman, a violent sociopath who’s already slipped through the fingers of Detroit’s finest once and wants to do so again.",24.867,123.0,6.9
218362,TV Show,Super Human Fortress Record of Hiroshi War,,"Kazumi Takayama, Suzu Yamanouchi, Issei Mamehara, Shunsuke Daitoh, First Summer Uika",Japan,2023-02-13,2023,0.0,1 Seasons,,ja,"Hiroshi is a seemingly ordinary young man that works part-time at a gyoza shop, but the reality is he’s actually a fortress for a planet! Each of his movements is produced by someone inside him steering, which is why he goes through life without getting entangled with other humans. Due to an incident, Shizuka begins to have feelings for Hiroshi, and Akemi suddenly becomes captain of the fortress and must handle these new complications while trying to find a new future for her planet.",18.608,0.0,0.0
234785,TV Show,Halo-halo X,Roman Perez Jr.,,Philippines,2023-10-08,2023,4.0,1 Seasons,,tl,"Four stories rooted in love and lust tell the dangers of giving in to one's desires, as told in the eyes of people from different walks of life.",23.268,5.0,4.0
226471,TV Show,Be My Favorite,Waasuthep Ketpetch,"Perawat Sangpotirat, Gawin Caskey, Sarunchana Apisamaimongkol, Thanaboon Kiatniran, Kirati Puangmalee",Thailand,2023-05-26,2023,7.2,1 Seasons,"Drama, Sci-Fi & Fantasy",th,"Botkawi has forever been in love with Pearmai. His life is forever changed when a musical crystal ball he bought as an important gift for Pearmai transports him back in time to the age of eighteen. Everything turns upside-down. Instead of fulfilling his hopes and setting things right with Pearmai, Botkawi somehow ends up in the arms of Pisaeng. Thus begin their cat and mouse game with Pisaeng chasing after Botkawi. Old feelings for Pearmai, however, become a detriment to their blossoming romance. Enraged, Botkawi keeps twisting the crystal ball in an attempt to get his desired results.",22.939,11.0,7.2
218446,TV Show,Nak,Nitivat Cholvanichsiri,"Atitaya Tribudarak, Jirayu La-ongmani, Rudklao Amratisha, Chawinroj Likitchareonsakul, Panupan Jantanawong",Thailand,2023-01-16,2023,6.0,1 Seasons,"Drama, Mystery",th,"Based on a Thai legend, it tells the unearthly love story between Mak and his wife Nak who died in childbirth while her husband was at war and nevertheless remained around with her child both as ghosts. When Mak returns home, he finds his wife and child seemingly well.",30.131,1.0,6.0
115546,TV Show,In Our Splendid Time,Leung Sing-Kuen,"Ekin Cheng Yee-Kin, Guan Xiaotong, Peter Sheng, Lorene Ren, Li Chung Lin",China,2023-08-30,2023,10.0,1 Seasons,Drama,zh,A workplace drama set in a traditional media company experiencing a decline. She is a woman interested in fashion who meets the unbending chief editor.,28.384,1.0,10.0
225859,TV Show,See Midsummer Night's Stars Again,Zhang Kai Qiang,"Tang Min, Liu Yuhan, Chi Ningning, Guo Xinyu, Yang Qing",China,2023-05-04,2023,6.0,1 Seasons,"Drama, Comedy",zh,"Lin Xiaoxia, a small-town girl with big dreams of becoming a jewelry designer, hides her true self behind a facade due to life's challenges. Her world changes when she meets Lu Yize, a carefree heir to a jewelry empire. Despite their differences, their friendship inspires Lin Xiaoxia to pursue her passion and helps Lu Yize rediscover the value of his family's legacy.",16.62,1.0,6.0
233531,TV Show,F#Ck1Ng Social Media,Jorge Ulloa,"Paulina Gaitán, Azul Guaita, Hernán Mendoza, Jesús Zavala, Hugo Catalán","United States of America, Mexico",2023-09-14,2023,7.8,1 Seasons,"Comedy, Drama",es,"Amanda, a declining children's content YouTuber, has just turned 30, making her an elder of the internet. After realizing she is not good at anything else, and that attention from strangers is the closest thing she has to love, she will go to great lengths to regain relevance on social media, no matter the cost, and taking down whoever is in her way.",26.847,25.0,7.8
223409,TV Show,Metal Cardbot,,"Jang Ye-na, Kim Eun-ah, Kim Ga-ryung, Lee Hyun",South Korea,2023-03-30,2023,10.0,1 Seasons,"Animation, Action & Adventure, Comedy, Sci-Fi & Fantasy, Kids",ko,"There are metal cadbots on Earth that are living by transforming them into beacles, hiding stagnation. The protagonist Jun accidentally gets Metabres in his hand, and gets caught up in numerous events with Bluecap... Can Lee Yeon-jun seal the metal cardbots scattered on Earth?",29.049,1.0,10.0
231134,TV Show,The Jungle,Snap25 Team,"Thanat Lowkhunsombat, Worranit Thawornwong, Korapat Kirdpan, Sutatta Udomsilp, Lapassalan Jiravechsoontornkul",Thailand,2023-07-24,2023,9.0,1 Seasons,"Mystery, Drama",th,"Rendezvous is the name of a secret bar located somewhere in Thonglor. It's the gathering place of The Jungle, a group of good-looking young men often out on the hunt. They don't love and don't form attachments. Hunter is Rendezvous's feared bartender. Lead by leader lion Pine are jaguar Phethai, viper Nannam, tiger Nanfah, wolf Nathee and tarantula Hack.",19.905,2.0,9.0
238974,TV Show,Valdes Jul - Skovens Vogter,Morten Boesdal Halvorsen,"Sander Løkke Borg, Flora Augusta, Selma Kjær Kuscu, Julie Agnete Vang, Henrik Vestergård",Denmark,2023-12-01,2023,5.7,1 Seasons,"Kids, Family",da,,33.193,3.0,5.7
204266,TV Show,TRIGUN STAMPEDE,,"Yoshitsugu Matsuoka, Sakura Ando, Kenji Matsuda, Yoshimasa Hosoya, Junya Ikeda",Japan,2023-01-07,2023,7.2,1 Seasons,"Animation, Action & Adventure, Sci-Fi & Fantasy",ja,"Vash the Stampede’s a joyful gunslinging pacifist, so why does he have a $$6 million bounty on his head? That’s what’s puzzling rookie reporter Meryl Stryfe and her jaded veteran partner when looking into the vigilante only to find someone who hates blood. But their investigation turns out to uncover something heinous—his evil twin brother, Millions Knives.",29.304,49.0,7.2
204589,TV Show,My Perfect Stranger,"Kang Soo-yeon, Lee Woong-hee","Kim Dong-wook, Jin Ki-joo, Seo Ji-hye, Lee Won-jeong, Kim Jong-soo",South Korea,2023-05-01,2023,7.789,1 Seasons,"Drama, Sci-Fi & Fantasy, Mystery",ko,"Yun Hae Jun is the youngest anchor to ever work at his broadcasting station. He is calm and straightforward as a journalist and kind in his personal life. On the other hand, Baek Yun Yeong dreamed of becoming a writer but wound up working at a publishing company. The two somehow travel back in time to the year 1987. There, Yun Hae Jun tries to find the truth behind a serial murder case, while Baek Yun Yeong attempts to prevent her parents from marrying. They soon realize that their objectives are connected.",23.156,19.0,7.789
229057,TV Show,野挺有趣,,"Chen Zhuoxuan, Bosco Wong Chung-Chak, Meng Jia, Mian Wang, Jam Hsiao",,2023-06-16,2023,0.0,1 Seasons,Reality,zh,,23.339,0.0,0.0
238234,TV Show,La Hora Marcada,,Hilda Abrahamz,Mexico,2023-10-27,2023,7.3,1 Seasons,"Mystery, Sci-Fi & Fantasy",es,"The Marked Hour is an anthology series of horror, suspense, and mystery. Each episode tells a story where the macabre, the uncertain and the terrible invade the lives of different characters in completely different scenarios.",32.976,21.0,7.3
112211,TV Show,Platonic,,"Rose Byrne, Seth Rogen, Luke Macfarlane, Tre Hale, Andrew Lopez",United States of America,2023-05-23,2023,6.9,1 Seasons,Comedy,en,A platonic pair of former best friends approaching midlife reconnect after a long rift. The duo’s friendship becomes more consuming—and destabilizes their lives in a hilarious way.,22.33,118.0,6.9
220665,TV Show,Guy Montgomery's Guy Mont Spelling Bee,,"Guy Montgomery, Sanjay Patel",New Zealand,2023-02-16,2023,8.5,1 Seasons,"Comedy, Reality",en,Comedian Guy Montgomery hosts a spelling competition with a mixture of simple and unconventional rounds.,27.304,4.0,8.5
125816,TV Show,The Lost Flowers of Alice Hart,,"Sigourney Weaver, Alycia Debnam-Carey, Asher Keddie, Leah Purcell, Frankie Adams",United States of America,2023-08-03,2023,7.718,1 Seasons,"Drama, Mystery",en,"After losing her parents in a mysterious fire, nine-year-old Alice Hart is raised by her grandmother June on a flower farm where she learns there are secrets within secrets. But years on, an unearthed betrayal sees Alice forced to face her past.",21.329,117.0,7.718
219347,TV Show,Drift: Partners in Crime,,,Germany,2023-02-24,2023,6.0,1 Seasons,"Action & Adventure, Crime",de,"Two brothers and police officers, Ali and Leo, have not spoken to each other for decades after a big family row. But when they suddenly become involved in an international conspiracy, they have to work together again.",21.317,8.0,6.0
225979,TV Show,The Family,Ekkasit Trakulkasemsuk,"Monchanok Saengchaipiangpen, Pongtiwat Tangwancharoen, Neeranuch Pattamasoot, Suprawat Pattamasoot, Rudklao Amratisha",,2023-05-06,2023,0.0,1 Seasons,"Drama, Comedy",th,"Prim has a large family with many relatives; most of them stick around expecting a share in the family's will. She is being forced to marry Joe, one of her relatives. However, she refuses and decides to move to a university down south. There, she meets Aran, a man her family wouldn't approve of.",25.567,0.0,0.0
234925,TV Show,Trolltider – legenden om Bergatrollet,Lisa Farzaneh,"Matilda Gross, Ossian Skarsgård, Kjell Bergqvist, Malte Gårdinger, Hampus Hallberg",Sweden,2023-12-01,2023,5.7,1 Seasons,Family,sv,"Trolltider – the legend of the Bergatrollet is SVT's Christmas calendar 2023, directed by Lisa Farzaneh from a script by Ola Norén and Roland Ulvselius. The series is a ""reboot"" to SVT's Christmas calendar Trolltider from 1979 with partly the same characters but a new story.",24.919,3.0,5.7
234874,TV Show,From Hong Kong to Beijing,,"Ruco Chan, Jinny Ng, Tony Hung, Joey Thye, Jacky Cai",Hong Kong,2023-10-09,2023,10.0,1 Seasons,Drama,cn,"Tsui Gong-Yan, a senior executive of a property management company, took advantage of luck and his career was going smoothly. However, he and his wife Helen Kwong accidentally fell into an investment scam and suffered heavy losses. Gong-Yan was assigned to the Beijing branch as CEO, and saw this as an opportunity to turn around, so he and Helen went north to develop, but unexpectedly they encountered a mid-life crisis. Gong-Yan was forced to stay behind for the sake of face due to the rise and fall of his old enemy Ding Chi-Keung. He later met Sophie, whom he had not seen for many years, and his marriage faced a test. Food internet celebrity Tsui Gong-Man and street singer Tsui Bo-Yi each have their own reasons for moving north to join their eldest brother Gong-Yan. The family brainstorms and plans to transform an abandoned transformer factory into a cultural and creative park. Hong Kong people who are ""Buddhist"" must seriously fight a tough battle in life!",22.354,1.0,10.0
234914,TV Show,Love Strikes Back,Guo Ya Nan,"Yang Xueer, Guo Jianan, Deng Jinghong, Wang Jiali",China,2023-09-15,2023,9.1,1 Seasons,Drama,zh,"On the day of Lin Family's heiress, Lin Yan's wedding, destiny played its cruelest trick as her fiancé's betrayal led her to suffer an unexpected fall from a building. Three years later, when Lin Yan unexpectedly regained consciousness, she was determined to pursue vengeance and reclaim her family's lost fortunes. The path of revenge was fraught with heart-stopping challenges at every step. Fortunately, she crossed paths Xiao Mo, her father's enigmatic former bodyguard. Together, they became a formidable force, facing down the villains, unmasking treacherous conspirators, and embarking on a sweet journey of retaliation. However, as their love blossomed, Xiao Mo's true identity was an enigma wrapped in a riddle. Love, perhaps, truly is an intoxicating ""poison"" in disguise.",18.776,7.0,9.1
218035,TV Show,Still Here,Jacek Borcuch,Borys Szyc,Poland,2023-06-19,2023,5.9,1 Seasons,"Drama, Comedy",pl,"Polish drama series which follows the tragicomic adventures of a 40-year-old urban legend in Warsaw. He is a deeply complex character, an irresponsible party animal, a serial lothario and everyone’s friend at the same time. Behind the veneer he is tormented and self-loathing, trapped by his parents and shackled by the culture and the times that shaped him.",21.862,10.0,5.9
230723,TV Show,Nemlizade,,"Onur Gökçek, Doğan Keser, Tuğba Kürükoğlu, Ahmet Arslan",,2023-03-22,2023,0.0,1 Seasons,Comedy,tr,,19.92,0.0,0.0
226074,TV Show,Waarom gaan we niet vaker?,,Peter Pannekoek,Netherlands,2023-05-31,2023,0.0,1 Seasons,Comedy,nl,,29.066,0.0,0.0
157571,TV Show,Helck,,"Katsuyuki Konishi, Mikako Komatsu, Yoshitsugu Matsuoka, Akira Ishida, Shiki Aoki",Japan,2023-07-12,2023,7.368,1 Seasons,"Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy",ja,"Three months have passed since the Demon Lord was struck down, and the Demon Realm is holding a tournament to select his replacement. The leading contestant is Helck, a human hero who claims to hate his own kind. Some aren't happy with the idea of a human becoming the next Demon Lord—especially Vermilio the Red. She wants nothing more than to protect demonkind and prove Helck to be their enemy, even if she has to rig the competition to do it!",29.133,19.0,7.368
233428,TV Show,"Lasă-mă, îmi place ! Camera 609",,,Romania,2023-08-25,2023,6.2,1 Seasons,Comedy,ro,"The protagonists mistakenly fall in love, leading to a domino-type situation filled with awkwardness and comic situations. A large inheritance, acquired through a special will condition, sparks a tragico-comic competition among contenders.",22.743,5.0,6.2
226697,TV Show,Борщи,,"Pyotr Barancheev, Olga Pavlovets, Aleksei Shevchenkov, Vasily Brichenko, Michael Khmurov",,2023-05-15,2023,6.0,1 Seasons,,ru,,20.575,1.0,6.0
228266,TV Show,Ring & Bell,,"Xue Zhiqian, Mao Buyi, Lo Ta-Yu, Hu Xia, Leo Ku",China,2023-06-08,2023,0.0,1 Seasons,Reality,zh,,27.049,0.0,0.0
230370,TV Show,Feedback,Leszek Dawid,"Arkadiusz Jakubik, Jakub Sierenberg, Dominika Bednarczyk, Nel Kaczmarek, Juliusz Chrząstowski",Poland,2023-11-15,2023,6.8,1 Seasons,"Drama, Crime",pl,A rock star with memory issues due to his alcoholism goes on a wild search to find his missing son.,32.791,23.0,6.8
197506,TV Show,Zénith,,"Véronique Cloutier, Normand Brathwaite, Élyse Marquis, Félix-Antoine Tremblay, Éléonore Lagacé",Canada,2023-01-19,2023,0.0,1 Seasons,Reality,fr,,26.378,0.0,0.0
238138,TV Show,Tylko nie piątek!,Tomasz Szafrański,Michał Pietruś,Poland,2023-10-06,2023,0.0,1 Seasons,Comedy,pl,"A father and son work to make their bistro, ""Rock'n'Roll Edek"", the talk of their town, with some help from their oddball friends.",24.555,0.0,0.0
240419,TV Show,Fatal Family Feuds,,,United States of America,2023-12-02,2023,7.0,1 Seasons,"Crime, Documentary",en,"Explores the harrowing world of homicides ignited by intense disputes within families. The series provides an in-depth look at these tragic cases, featuring firsthand accounts from family members and friends who survived the ordeal, as well as insights from the detectives who cracked them. Each episode delves into the motives behind the crimes, charting the origins, intensification, and catastrophic conclusions of these deadly domestic conflicts.",14.023,1.0,7.0
222899,TV Show,Yüz Yıllık Mucize,Hilal Saral,"Birkan Sokullu, Ebru Şahin, Zerrin Tekindor, Necip Memili, Gözde Seda Altuner",Turkey,2023-03-23,2023,6.7,1 Seasons,Drama,tr,,29.375,3.0,6.7
231731,TV Show,Treasure War,Kritsada Techanilobon,"Khemanit Jamikorn, Artit Tangwiboonpanit, Piyathida Mittiraroch, Natharika Thamapreedanan, Duangdao Jarujinda",,2023-07-30,2023,0.0,1 Seasons,Drama,th,"After the death of her husband, the leader of Loetwara business ring, Erin is being prevented by his cousin from inheriting his assets. At the same time, she needs to not only fight to survive but also preserve everything that rightfully belongs to her son. Everything she is confronted with, work, money and even love, comes seeking something from her. Erin calls all of this the war of money"".",19.79,0.0,0.0
242238,TV Show,Captains of the World,"Gabe Turner, Ben Turner","Lionel Messi, Kylian Mbappé, Luka Modrić, Cristiano Ronaldo, Olivier Giroud",United Kingdom,2023-12-30,2023,8.5,1 Seasons,Documentary,en,"From the locker room to the pitch, this docuseries offers exclusive access to all 32 teams as they fight for football glory in the 2022 FIFA World Cup.",27.354,77.0,8.5
237486,TV Show,Man in the Mist,,"Fu Dalong, Sun Qian, Zhang Xilin, Yiheng Chen, Zheng Hao",,2023-10-19,2023,10.0,1 Seasons,Crime,zh,"The drug lord ""Flying Eagle"" suddenly appeared in Linjiang City and used sophisticated ways to escape from being rounded up by public security organizations. Lu Jiang, a young criminal investigation expert, was ordered to investigate the case. Linjiang's Pan and Xu family businesses had always been at odds with each other. Pan Yue Yang is Lu Jiang's uncle and has always wanted Lu Jiang to marry his adopted daughter, Su Pan. Soon, business and crime cross each other, and Lu Jiang is forced to pick a side.",22.566,1.0,10.0
